"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-04-29","2019","04","29","","8.4","","-2.1","","3.2","","14.8","","0.0","","","","","","0.2","","0","","32","","31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-04-30","2019","04","30","","3.2","","-4.5","","-0.7","","18.7","","0.0","","","","","","0.7","","0","","3","","34",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-05-01","2019","05","01","","6.8","","-3.6","","1.6","","16.4","","0.0","","","","","","1.4","","1","","28","","33",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-05-02","2019","05","02","","10.8","","-3.2","","3.8","","14.2","","0.0","","","","","","1.0","","1","","19","","34",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-05-03","2019","05","03","","5.5","","-0.9","","2.3","","15.7","","0.0","","","","","","0.7","","0","","32","","37",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-05-04","2019","05","04","","6.3","","-2.4","","1.9","","16.1","","0.0","","","","","","0.0","","0","","36","","32",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-05-05","2019","05","05","","10.6","","-4.0","","3.3","","14.7","","0.0","","","","","","0.0","","0","","20","","31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-05-06","2019","05","06","","13.8","","2.3","","8.1","","9.9","","0.0","","","","","","0.0","","0","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-05-07","2019","05","07","","13.3","","5.4","","9.4","","8.6","","0.0","","","","","","0.0","","0","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-05-08","2019","05","08","","18.2","","5.0","","11.6","","6.4","","0.0","","","","","","1.5","","0","","3","","47",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-05-09","2019","05","09","","21.1","","4.1","","12.6","","5.4","","0.0","","","","","","0.0","","0","","33","","36",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-05-10","2019","05","10","","19.9","","9.6","","14.7","","3.3","","0.0","","","","","","0.0","","0","","35","","51",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-05-11","2019","05","11","","23.8","","3.8","","13.8","","4.2","","0.0","","","","","","0.0","","0","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-05-12","2019","05","12","","23.0","","12.4","","17.7","","0.3","","0.0","","","","","","0.0","","0","","30","","44",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-05-13","2019","05","13","","19.6","","7.6","","13.6","","4.4","","0.0","","","","","","0.0","","0","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-05-14","2019","05","14","","17.0","","5.8","","11.4","","6.6","","0.0","","","","","","0.8","","0","","17","","31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-05-15","2019","05","15","","9.5","","7.6","","8.5","","9.5","","0.0","","","","","","8.4","","0","","6","","31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-05-16","2019","05","16","","15.5","","3.5","","9.5","","8.5","","0.0","","","","","","0.0","","0","","13","","43",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-05-17","2019","05","17","","18.2","","6.6","","12.4","","5.6","","0.0","","","","","","0.0","","0","","10","","46",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-05-18","2019","05","18","","16.9","","5.7","","11.3","","6.7","","0.0","","","","","","0.0","","0","","16","","43",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-05-19","2019","05","19","","18.0","","3.9","","10.9","","7.1","","0.0","","","","","","0.0","","0","","18","","48",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-05-20","2019","05","20","","18.9","","6.4","","12.6","","5.4","","0.0","","","","","","0.0","","0","","16","","54",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-05-21","2019","05","21","","19.6","","4.5","","12.0","","6.0","","0.0","","","","","","0.0","","0","","14","","40",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-05-22","2019","05","22","","22.4","","6.8","","14.6","","3.4","","0.0","","","","","","0.0","","0","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-05-23","2019","05","23","","20.7","","12.3","","16.5","","1.5","","0.0","","","","","","0.0","","0","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-05-24","2019","05","24","","14.8","","10.4","","12.6","","5.4","","0.0","","","","","","3.1","","0","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-05-25","2019","05","25","","19.2","","5.9","","12.6","","5.4","","0.0","","","","","","0.0","","0","","30","","34",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-05-26","2019","05","26","","21.4","","5.8","","13.6","","4.4","","0.0","","","","","","0.0","","0","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-05-27","2019","05","27","","24.2","","7.3","","15.7","","2.3","","0.0","","","","","","0.0","","0","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-05-28","2019","05","28","","28.0","","8.9","","18.5","","0.0","","0.5","","","","","","0.0","","0","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-05-29","2019","05","29","","30.6","","10.7","","20.6","","0.0","","2.6","","","","","","0.0","","0","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-05-30","2019","05","30","","21.7","","12.2","","16.9","","1.1","","0.0","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-05-31","2019","05","31","","21.5","","7.3","","14.4","","3.6","","0.0","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-06-01","2019","06","01","","28.0","","11.9","","19.9","","0.0","","1.9","","","","","","0.0","","","","18","","32",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-06-02","2019","06","02","","21.4","","13.1","","17.3","","0.7","","0.0","","","","","","0.0","","","","35","","46",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-06-03","2019","06","03","","18.5","","10.7","","14.6","","3.4","","0.0","","","","","","0.0","","","","31","","59",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-06-04","2019","06","04","","20.1","","7.4","","13.7","","4.3","","0.0","","","","","","4.7","","","","33","","54",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-06-05","2019","06","05","","19.2","","6.1","","12.6","","5.4","","0.0","","","","","","0.7","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-06-06","2019","06","06","","12.7","","8.4","","10.6","","7.4","","0.0","","","","","","8.9","","","","2","","32",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-06-07","2019","06","07","","8.4","","3.5","","6.0","","12.0","","0.0","","","","","","17.0","","","","34","","47",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-06-08","2019","06","08","","14.2","","4.2","","9.2","","8.8","","0.0","","","","","","0.5","","","","2","","37",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-06-09","2019","06","09","","15.7","","4.9","","10.3","","7.7","","0.0","","","","","","1.4","","","","24","","40",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-06-10","2019","06","10","","19.7","","4.6","","12.2","","5.8","","0.0","","","","","","0.7","","","","33","","38",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-06-11","2019","06","11","","22.9","","8.7","","15.8","","2.2","","0.0","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-06-12","2019","06","12","","27.3","","15.2","","21.3","","0.0","","3.3","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-06-13","2019","06","13","","25.3","","15.8","","20.5","","0.0","","2.5","","","","","","1.3","","","","26","","44",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-06-14","2019","06","14","","22.3","","11.9","","17.1","","0.9","","0.0","","","","","","0.3","","","","31","","44",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-06-15","2019","06","15","","22.9","","12.8","","17.9","","0.1","","0.0","","","","","","0.0","","","","34","","41",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-06-16","2019","06","16","","24.3","","10.5","","17.4","","0.6","","0.0","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-06-17","2019","06","17","","26.4","","11.9","","19.1","","0.0","","1.1","","","","","","0.0","","","","20","","38",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-06-18","2019","06","18","","23.9","","14.0","","18.9","","0.0","","0.9","","","","","","0.0","","","","32","","41",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-06-19","2019","06","19","","15.8","","7.3","","11.6","","6.4","","0.0","","","","","","24.6","","","","32","","51",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-06-20","2019","06","20","","16.0","","8.0","","12.0","","6.0","","0.0","","","","","","23.1","","","","8","","34",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-06-21","2019","06","21","","18.5","","11.1","","14.8","","3.2","","0.0","","","","","","0.0","","","","33","","42",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-06-22","2019","06","22","","20.7","","10.4","","15.5","","2.5","","0.0","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-06-23","2019","06","23","","21.7","","10.1","","15.9","","2.1","","0.0","","","","","","0.0","","","","32","","52",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-06-24","2019","06","24","","16.4","","11.0","","13.7","","4.3","","0.0","","","","","","5.8","","","","28","","37",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-06-25","2019","06","25","","18.8","","11.4","","15.1","","2.9","","0.0","","","","","","7.7","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-06-26","2019","06","26","","21.5","","10.1","","15.8","","2.2","","0.0","","","","","","2.7","","","","20","","36",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-06-27","2019","06","27","","21.4","","8.5","","15.0","","3.0","","0.0","","","","","","2.8","","","","10","","34",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-06-28","2019","06","28","","22.0","","10.2","","16.1","","1.9","","0.0","","","","","","9.3","","","","2","","37",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-06-29","2019","06","29","","19.4","","7.5","","13.5","","4.5","","0.0","","","","","","5.9","","","","27","","42",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-06-30","2019","06","30","","23.0","","11.9","","17.5","","0.5","","0.0","","","","","","0.0","","","","30","","36",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-07-01","2019","07","01","","18.6","","7.6","","13.1","","4.9","","0.0","","","","","","6.4","","","","2","","52",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-07-02","2019","07","02","","18.6","","7.3","","13.0","","5.0","","0.0","","","","","","0.0","","","","31","","38",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-07-03","2019","07","03","","18.2","","9.3","","13.8","","4.2","","0.0","","","","","","4.1","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-07-04","2019","07","04","","20.0","","8.1","","14.0","","4.0","","0.0","","","","","","0.0","","","","36","","31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-07-05","2019","07","05","","18.1","","8.9","","13.5","","4.5","","0.0","","","","","","7.8","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-07-06","2019","07","06","","21.4","","10.5","","16.0","","2.0","","0.0","","","","","","1.4","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-07-07","2019","07","07","","20.4","","14.1","","17.2","","0.8","","0.0","","","","","","0.5","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-07-08","2019","07","08","","21.0","","12.4","","16.7","","1.3","","0.0","","","","","","5.2","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-07-09","2019","07","09","","17.8","","10.5","","14.1","","3.9","","0.0","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-07-10","2019","07","10","","18.8","","12.0","","15.4","","2.6","","0.0","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-07-11","2019","07","11","","21.2","","12.4","","16.8","","1.2","","0.0","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-07-12","2019","07","12","","26.0","","13.0","","19.5","","0.0","","1.5","","","","","","2.1","","","","29","","42",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-07-13","2019","07","13","","26.5","","14.1","","20.3","","0.0","","2.3","","","","","","9.1","","","","31","","44",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-07-14","2019","07","14","","25.8","","12.4","","19.1","","0.0","","1.1","","","","","","0.0","","","","31","","50",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-07-15","2019","07","15","","23.9","","13.3","","18.6","","0.0","","0.6","","","","","","0.4","","","","4","","35",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-07-16","2019","07","16","","23.4","","11.3","","17.3","","0.7","","0.0","","","","","","20.3","","","","1","","48",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-07-17","2019","07","17","","24.7","","9.8","","17.2","","0.8","","0.0","","","","","","38.8","","","","17","","59",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-07-18","2019","07","18","","16.5","","12.2","","14.4","","3.6","","0.0","","","","","","13.2","","","","31","","39",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-07-19","2019","07","19","","20.7","","10.9","","15.8","","2.2","","0.0","","","","","","19.6","","","","5","","46",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-07-20","2019","07","20","","23.5","","12.4","","17.9","","0.1","","0.0","","","","","","1.1","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-07-21","2019","07","21","","25.4","","12.0","","18.7","","0.0","","0.7","","","","","","0.0","","","","17","","38",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-07-22","2019","07","22","","27.4","","14.7","","21.0","","0.0","","3.0","","","","","","0.0","","","","18","","39",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-07-23","2019","07","23","","29.6","","15.5","","22.5","","0.0","","4.5","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-07-24","2019","07","24","","23.4","","12.6","","18.0","","0.0","","0.0","","","","","","1.4","","","","27","","51",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-07-25","2019","07","25","","22.7","","12.3","","17.5","","0.5","","0.0","","","","","","1.8","","","","31","","61",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-07-26","2019","07","26","","26.9","","11.0","","19.0","","0.0","","1.0","","","","","","0.0","","","","24","","31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-07-27","2019","07","27","","25.6","","12.8","","19.2","","0.0","","1.2","","","","","","25.6","","","","29","","50",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-07-28","2019","07","28","","22.2","","13.0","","17.6","","0.4","","0.0","","","","","","0.6","","","","28","","39",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-07-29","2019","07","29","","23.8","","13.3","","18.5","","0.0","","0.5","","","","","","2.3","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-07-30","2019","07","30","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-07-31","2019","07","31","","24.4","","11.1","","17.8","","0.2","","0.0","","","","","","1.7","","","","34","","38",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-08-01","2019","08","01","","24.4","","13.8","","19.1","","0.0","","1.1","","","","","","8.1","","","","7","","42",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-08-02","2019","08","02","","28.2","","16.0","","22.1","","0.0","","4.1","","","","","","4.7","","","","35","","57",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-08-03","2019","08","03","","21.1","","14.0","","17.6","","0.4","","0.0","","","","","","0.0","","","","28","","45",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-08-04","2019","08","04","","24.6","","12.0","","18.3","","0.0","","0.3","","","","","","0.0","","","","28","","36",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-08-05","2019","08","05","","27.0","","13.1","","20.0","","0.0","","2.0","","","","","","3.8","","","","3","","44",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-08-06","2019","08","06","","18.7","","12.2","","15.4","","2.6","","0.0","","","","","","2.4","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-08-07","2019","08","07","","23.6","","9.6","","16.6","","1.4","","0.0","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-08-08","2019","08","08","","26.3","","14.7","","20.5","","0.0","","2.5","","","","","","0.0","","","","32","","38",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-08-09","2019","08","09","","16.7","","11.4","","14.1","","3.9","","0.0","","","","","","4.0","","","","35","","33",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-08-10","2019","08","10","","16.6","","10.2","","13.4","","4.6","","0.0","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-08-11","2019","08","11","","15.9","","11.7","","13.8","","4.2","","0.0","","","","","","0.3","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-08-12","2019","08","12","","17.6","","12.8","","15.2","","2.8","","0.0","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-08-13","2019","08","13","","21.6","","13.1","","17.4","","0.6","","0.0","","","","","","5.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-08-14","2019","08","14","","25.0","","9.3","","17.2","","0.8","","0.0","","","","","","0.0","","","","27","","34",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-08-15","2019","08","15","","25.7","","15.8","","20.7","","0.0","","2.7","","","","","","0.3","","","","34","","35",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-08-16","2019","08","16","","16.1","","9.8","","12.9","","5.1","","0.0","","","","","","0.3","","","","31","","56",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-08-17","2019","08","17","","16.7","","7.6","","12.2","","5.8","","0.0","","","","","","0.0","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-08-18","2019","08","18","","15.2","","8.7","","12.0","","6.0","","0.0","","","","","","2.2","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-08-19","2019","08","19","","18.5","","10.1","","14.3","","3.7","","0.0","","","","","","1.8","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-08-20","2019","08","20","","24.2","","9.1","","16.6","","1.4","","0.0","","","","","","0.0","","","","16","","39",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-08-21","2019","08","21","","27.7","","14.9","","21.3","","0.0","","3.3","","","","","","0.0","","","","16","","45",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-08-22","2019","08","22","","21.1","","10.4","","15.7","","2.3","","0.0","","","","","","0.0","","","","32","","41",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-08-23","2019","08","23","","20.6","","8.4","","14.5","","3.5","","0.0","","","","","","2.4","","","","17","","49",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-08-24","2019","08","24","","22.9","","10.2","","16.6","","1.4","","0.0","","","","","","0.8","","","","","","",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-08-25","2019","08","25","","20.8","","9.7","","15.3","","2.7","","0.0","","","","","","0.0","","","","31","","41",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-08-26","2019","08","26","","18.1","","9.7","","13.9","","4.1","","0.0","","","","","","0.6","","","","32","","56",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-08-27","2019","08","27","","21.5","","4.7","","13.1","","4.9","","0.0","","","","","","0.0","","","","20","","33",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-08-28","2019","08","28","","19.3","","10.5","","14.9","","3.1","","0.0","","","","","","5.8","","","","31","","49",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2019-08-29","2019","08","29","","18.9","","6.0","","12.5","","5.5","","0.0","","","","","","0.0","","","","","","",""
